Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-1427 b,1220,1.37 Earths,15.601,2016,1.1 x Earth,Super Earth,Transit,0.0197 AU,1 days,0.0
Kepler-1426 b,1697.81,3.05 Earths,15.464,2016,1.56 x Earth,Super Earth,Transit,0.1187 AU,14.3 days,0.0
Kepler-1425 b,863.873,0.779 Earths,13.681,2016,0.94 x Earth,Terrestrial,Transit,0.1038 AU,14.5 days,0.0
Kepler-1424 b,661.421,1.65 Earths,13.756,2016,1.16 x Earth,Super Earth,Transit,0.1861 AU,29.6 days,0.0
Kepler-1423 b,449,1.2 Earths,14.721,2016,1.06 x Earth,Super Earth,Transit,0.1586 AU,24 days,0.0
Kepler-1422 b,2465.84,4.74 Earths,15.741,2016,2.02 x Earth,Super Earth,Transit,0.1499 AU,18.6 days,0.0
Kepler-1421 b,783.401,0.749 Earths,12.868,2016,0.93 x Earth,Terrestrial,Transit,0.0762 AU,6.9 days,0.0
Kepler-1420 b,1054.37,2.18 Earths,15.894,2016,1.28 x Earth,Super Earth,Transit,0.0671 AU,6.7 days,0.0
Kepler-1419 b,1498.58,8.55 Earths,15.96,2016,0.255 x Jupiter,Neptune-like,Transit,0.2391 AU,42.5 days,0.0
Kepler-1418 b,499,3.39 Earths,15.461,2016,1.66 x Earth,Super Earth,Transit,0.131 AU,22.5 days,0.0
Kepler-1417 b,991.845,0.972 Earths,14.038,2016,1.0 x Earth,Terrestrial,Transit,0.1431 AU,20.4 days,0.0
